날짜,공매도,매수,비중
2002-07-23,0,274890,0.0
2002-07-24,0,467143,0.0
2002-07-25,0,862873,0.0
2002-07-26,0,1088619,0.0
2002-07-29,0,425719,0.0
2002-07-30,0,427152,0.0
2002-07-31,0,251981,0.0
2002-08-01,340,165164,0.21
2002-08-02,0,299287,0.0
2002-08-05,0,320112,0.0
2002-08-06,0,284713,0.0
2002-08-07,0,250915,0.0
2002-08-08,0,265775,0.0
2002-08-09,0,219506,0.0
2002-08-12,0,333754,0.0
2002-08-13,0,268320,0.0
2002-08-14,0,208131,0.0
2002-08-16,0,189101,0.0
2002-08-19,0,138139,0.0
2002-08-20,0,287750,0.0
2002-08-21,0,232381,0.0
2002-08-22,0,180955,0.0
2002-08-23,0,154611,0.0
2002-08-26,0,114301,0.0
2002-08-27,0,235067,0.0
2002-08-28,0,157625,0.0
2002-08-29,0,84048,0.0
2002-08-30,0,210734,0.0
2002-09-02,0,217181,0.0
2002-09-03,0,143223,0.0
2002-09-04,0,222679,0.0
2002-09-05,0,94196,0.0
2002-09-06,0,110124,0.0
2002-09-09,0,70361,0.0
2002-09-10,0,187453,0.0
2002-09-11,0,123661,0.0
2002-09-12,0,226040,0.0
2002-09-13,0,133420,0.0
2002-09-16,0,146000,0.0
2002-09-17,0,172140,0.0
2002-09-18,0,285964,0.0
2002-09-19,0,140160,0.0
2002-09-23,0,134540,0.0
2002-09-24,0,237103,0.0
2002-09-25,0,138389,0.0
2002-09-26,0,169042,0.0
2002-09-27,0,198390,0.0
2002-09-30,0,166138,0.0
2002-10-01,0,197776,0.0
2002-10-02,0,118941,0.0
2002-10-04,0,252869,0.0
2002-10-07,0,131836,0.0
2002-10-08,0,226320,0.0
2002-10-09,0,220747,0.0
2002-10-10,0,327614,0.0
2002-10-11,0,206687,0.0
2002-10-14,0,135379,0.0
2002-10-15,0,170267,0.0
2002-10-16,0,277020,0.0
2002-10-17,0,548354,0.0
2002-10-18,0,776530,0.0
2002-10-21,0,308946,0.0
2002-10-22,0,320918,0.0
2002-10-23,0,417604,0.0
2002-10-24,0,405352,0.0
2002-10-25,0,291428,0.0
2002-10-28,0,231763,0.0
2002-10-29,0,367878,0.0
2002-10-30,0,260058,0.0
2002-10-31,0,181541,0.0
2002-11-01,0,199339,0.0
2002-11-04,0,192983,0.0
2002-11-05,0,191380,0.0
2002-11-06,0,259244,0.0
2002-11-07,0,323809,0.0
2002-11-08,0,281273,0.0
2002-11-11,310,239003,0.13
2002-11-12,0,187770,0.0
2002-11-13,0,230845,0.0
2002-11-14,0,341163,0.0
2002-11-15,0,342142,0.0
2002-11-18,0,220506,0.0
2002-11-19,0,198339,0.0
2002-11-20,0,287352,0.0
2002-11-21,0,331596,0.0
2002-11-22,0,210750,0.0
2002-11-25,0,272759,0.0
2002-11-26,0,208720,0.0
2002-11-27,0,146909,0.0
2002-11-28,0,224008,0.0
2002-11-29,0,189080,0.0
2002-12-02,0,140425,0.0
2002-12-03,0,252903,0.0
2002-12-04,0,239755,0.0
2002-12-05,0,251944,0.0
2002-12-06,0,193152,0.0
2002-12-09,0,214125,0.0
2002-12-10,0,169174,0.0
2002-12-11,0,225837,0.0
2002-12-12,0,403885,0.0
2002-12-13,0,217049,0.0
2002-12-16,0,185854,0.0
2002-12-17,0,111398,0.0
2002-12-18,0,161897,0.0
2002-12-20,0,151904,0.0
2002-12-23,0,186642,0.0
2002-12-24,0,123651,0.0
2002-12-26,0,145174,0.0
2002-12-27,0,171876,0.0
2002-12-30,0,4674346,0.0
2003-01-02,0,177354,0.0
2003-01-03,0,372745,0.0
2003-01-06,0,244372,0.0
2003-01-07,0,257536,0.0
2003-01-08,0,160886,0.0
2003-01-09,0,355218,0.0
2003-01-10,0,4123655,0.0
2003-01-13,0,202872,0.0
2003-01-14,0,164499,0.0
2003-01-15,0,353088,0.0
2003-01-16,0,156996,0.0
2003-01-17,0,345908,0.0
2003-01-20,0,130369,0.0
2003-01-21,0,135596,0.0
2003-01-22,0,285179,0.0
2003-01-23,0,2631595,0.0
2003-01-24,0,1337300,0.0
2003-01-27,0,775747,0.0
2003-01-28,0,546098,0.0
2003-01-29,0,740964,0.0
2003-01-30,0,710135,0.0
2003-02-03,0,254524,0.0
2003-02-04,0,598422,0.0
2003-02-05,0,233089,0.0
2003-02-06,10580,808280,1.31
2003-02-07,14100,1034631,1.36
2003-02-10,5760,565861,1.02
2003-02-11,32010,628682,5.09
2003-02-12,9550,262031,3.64
2003-02-13,9080,303176,2.99
2003-02-14,7110,257036,2.77
2003-02-17,6500,394008,1.65
2003-02-18,9600,426509,2.25
2003-02-19,7310,438657,1.67
2003-02-20,8400,234530,3.58
2003-02-21,14970,360374,4.15
2003-02-24,3720,489194,0.76
2003-02-25,8870,239875,3.7
2003-02-26,6700,291888,2.3
2003-02-27,9190,302715,3.04
2003-02-28,7180,211654,3.39
2003-03-03,3220,203690,1.58
2003-03-04,6170,147687,4.18
2003-03-05,3740,276203,1.35
2003-03-06,7240,181316,3.99
2003-03-07,11860,245046,4.84
2003-03-10,4750,151980,3.13
2003-03-11,3260,876434,0.37
2003-03-12,3120,1463537,0.21
2003-03-13,10970,962120,1.14
2003-03-14,4180,478066,0.87
2003-03-17,2680,304554,0.88
2003-03-18,6640,392642,1.69
2003-03-19,8910,336063,2.65
2003-03-20,19980,410334,4.87
2003-03-21,6920,309002,2.24
2003-03-24,8400,333778,2.52
2003-03-25,2050,205278,1.0
2003-03-26,1950,286848,0.68
2003-03-27,3590,150064,2.39
2003-03-28,7810,199706,3.91
2003-03-31,0,363539,0.0
2003-04-01,0,210590,0.0
2003-04-02,0,323209,0.0
2003-04-03,0,246781,0.0
2003-04-04,0,304311,0.0
2003-04-07,0,445430,0.0
2003-04-08,0,329240,0.0
2003-04-09,0,248702,0.0
2003-04-10,0,337462,0.0
2003-04-11,0,370422,0.0
2003-04-14,0,626520,0.0
2003-04-15,0,365998,0.0
2003-04-16,0,290137,0.0
2003-04-17,0,167082,0.0
2003-04-18,1000,337228,0.3
2003-04-21,0,245076,0.0
2003-04-22,0,274545,0.0
2003-04-23,500,290392,0.17
2003-04-24,0,276025,0.0
2003-04-25,0,452240,0.0
2003-04-28,0,256218,0.0
2003-04-29,6000,429838,1.4
2003-04-30,0,324854,0.0
2003-05-02,0,287895,0.0
2003-05-06,0,419705,0.0
2003-05-07,250,645376,0.04
2003-05-09,0,286789,0.0
2003-05-12,0,310751,0.0
2003-05-13,0,203179,0.0
