날짜,공매도,매수,비중
2001-12-14,0,536640,0.0
2001-12-17,0,340230,0.0
2001-12-18,0,390740,0.0
2001-12-19,0,513480,0.0
2001-12-20,0,893600,0.0
2001-12-21,0,312220,0.0
2001-12-24,0,352650,0.0
2001-12-26,0,563970,0.0
2001-12-27,0,587600,0.0
2001-12-28,0,747260,0.0
2002-01-02,0,738112,0.0
2002-01-03,0,1049726,0.0
2002-01-04,0,608560,0.0
2002-01-07,110,810086,0.01
2002-01-08,0,790514,0.0
2002-01-09,0,572020,0.0
2002-01-10,0,1370127,0.0
2002-01-11,0,624284,0.0
2002-01-14,0,357184,0.0
2002-01-15,0,478120,0.0
2002-01-16,0,505030,0.0
2002-01-17,0,339211,0.0
2002-01-18,0,285141,0.0
2002-01-21,0,225160,0.0
2002-01-22,0,486268,0.0
2002-01-23,0,470290,0.0
2002-01-24,0,732911,0.0
2002-01-25,0,845376,0.0
2002-01-28,0,632604,0.0
2002-01-29,0,426340,0.0
2002-01-30,0,358644,0.0
2002-01-31,0,434694,0.0
2002-02-01,0,327574,0.0
2002-02-04,0,325759,0.0
2002-02-05,0,253132,0.0
2002-02-06,0,210580,0.0
2002-02-07,0,373183,0.0
2002-02-08,0,390540,0.0
2002-02-14,0,669490,0.0
2002-02-15,0,628943,0.0
2002-02-18,0,781819,0.0
2002-02-19,0,1140464,0.0
2002-02-20,0,561954,0.0
2002-02-21,0,739752,0.0
2002-02-22,0,485400,0.0
2002-02-25,0,283358,0.0
2002-02-26,0,873200,0.0
2002-02-27,0,1775851,0.0
2002-02-28,0,1502570,0.0
2002-03-04,0,1040718,0.0
2002-03-05,0,988919,0.0
2002-03-06,0,2004960,0.0
2002-03-07,0,697630,0.0
2002-03-08,0,495550,0.0
2002-03-11,0,530967,0.0
2002-03-12,0,854364,0.0
2002-03-13,0,1026265,0.0
2002-03-14,0,816792,0.0
2002-03-15,0,1334369,0.0
2002-03-18,0,1134519,0.0
2002-03-19,0,551554,0.0
2002-03-20,0,742378,0.0
2002-03-21,0,514016,0.0
2002-03-22,0,613040,0.0
2002-03-25,0,474197,0.0
2002-03-26,0,513852,0.0
2002-03-27,0,984471,0.0
2002-03-28,0,1305810,0.0
2002-03-29,0,458813,0.0
2002-04-01,0,414330,0.0
