날짜,공매도,매수,비중
2003-03-11,0,4800,0.0
2003-03-12,0,25100,0.0
2003-03-13,0,15390,0.0
2003-03-14,0,12400,0.0
2003-03-17,0,9920,0.0
2003-03-18,0,5020,0.0
2003-03-19,0,4970,0.0
2003-03-20,0,38910,0.0
2003-03-21,0,19000,0.0
2003-03-24,0,19000,0.0
2003-03-25,0,9100,0.0
2003-03-26,0,7120,0.0
2003-03-27,0,5400,0.0
2003-03-28,0,2680,0.0
2003-03-31,0,5030,0.0
2003-04-01,0,4610,0.0
2003-04-02,0,11190,0.0
2003-04-03,0,27211,0.0
2003-04-04,0,13000,0.0
2003-04-07,0,17670,0.0
2003-04-08,0,15180,0.0
2003-04-09,0,20391,0.0
2003-04-10,0,2482,0.0
2003-04-11,0,9830,0.0
2003-04-14,0,18741,0.0
2003-04-15,0,16640,0.0
2003-04-16,0,28790,0.0
2003-04-17,0,10300,0.0
2003-04-18,0,18270,0.0
2003-04-21,0,30220,0.0
2003-04-22,0,10360,0.0
2003-04-23,0,6460,0.0
2003-04-24,0,28050,0.0
2003-04-25,0,13062,0.0
2003-04-28,0,26470,0.0
2003-04-29,0,7210,0.0
2003-04-30,0,40880,0.0
2003-05-02,0,6140,0.0
2003-05-06,0,23280,0.0
2003-05-07,0,6090,0.0
2003-05-09,0,7430,0.0
2003-05-12,0,11290,0.0
2003-05-13,0,8330,0.0
2003-05-14,0,9860,0.0
2003-05-15,0,46160,0.0
2003-05-16,0,20471,0.0
2003-05-19,0,25181,0.0
2003-05-20,0,47790,0.0
2003-05-21,0,9930,0.0
2003-05-22,0,47580,0.0
2003-05-23,0,40860,0.0
2003-05-26,0,25070,0.0
2003-05-27,0,14100,0.0
2003-05-28,0,36880,0.0
2003-05-29,0,44120,0.0
2003-05-30,0,5294,0.0
2003-06-02,0,15810,0.0
2003-06-03,0,29270,0.0
2003-06-04,0,12320,0.0
2003-06-05,0,14250,0.0
2003-06-09,0,6290,0.0
2003-06-10,0,12350,0.0
2003-06-11,0,18070,0.0
2003-06-12,0,30080,0.0
2003-06-13,0,13440,0.0
2003-06-16,0,7710,0.0
2003-06-17,0,5070,0.0
2003-06-18,0,10200,0.0
2003-06-19,0,6700,0.0
2003-06-20,0,5660,0.0
2003-06-23,0,6590,0.0
2003-06-24,0,6490,0.0
2003-06-25,0,7540,0.0
2003-06-26,0,1800,0.0
2003-06-27,0,8844,0.0
2003-06-30,0,11350,0.0
2003-07-01,0,4691,0.0
2003-07-02,0,10890,0.0
2003-07-03,0,11214,0.0
2003-07-04,0,19100,0.0
2003-07-07,0,16541,0.0
2003-07-08,0,32980,0.0
2003-07-09,0,21980,0.0
2003-07-10,0,9980,0.0
2003-07-11,0,10300,0.0
2003-07-14,0,46950,0.0
2003-07-15,0,16820,0.0
2003-07-16,0,23090,0.0
2003-07-18,0,15349,0.0
2003-07-21,0,13910,0.0
2003-07-22,0,20120,0.0
2003-07-23,0,13310,0.0
