날짜,공매도,매수,비중
2003-06-17,0,1243369,0.0
2003-06-18,0,3085033,0.0
2003-06-19,0,3413595,0.0
2003-06-20,0,1821577,0.0
2003-06-23,0,1226573,0.0
2003-06-24,0,737535,0.0
2003-06-25,0,767829,0.0
2003-06-26,0,4039105,0.0
2003-06-27,0,1435021,0.0
2003-06-30,0,945963,0.0
2003-07-01,0,1010665,0.0
2003-07-02,0,1179454,0.0
2003-07-03,0,2616298,0.0
2003-07-04,0,822344,0.0
2003-07-07,0,1124636,0.0
2003-07-08,0,2140350,0.0
2003-07-09,0,1626180,0.0
2003-07-10,0,982144,0.0
2003-07-11,0,722253,0.0
2003-07-14,0,854055,0.0
2003-07-15,0,1073172,0.0
2003-07-16,0,627215,0.0
2003-07-18,0,717293,0.0
2003-07-21,0,461378,0.0
2003-07-22,0,491757,0.0
2003-07-23,0,424234,0.0
2003-07-24,0,403434,0.0
2003-07-25,0,1450477,0.0
2003-07-28,0,653516,0.0
2003-07-29,0,908347,0.0
2003-07-30,0,705519,0.0
2003-07-31,0,615097,0.0
2003-08-01,0,1276250,0.0
2003-08-04,0,2061263,0.0
2003-08-05,0,2196066,0.0
2003-08-06,0,913153,0.0
2003-08-07,0,732373,0.0
2003-08-08,0,561995,0.0
2003-08-11,0,473063,0.0
2003-08-12,0,419483,0.0
2003-08-13,0,711003,0.0
2003-08-14,0,761369,0.0
2003-08-18,0,547439,0.0
2003-08-19,0,846321,0.0
2003-08-20,0,1118389,0.0
2003-08-21,0,1674947,0.0
2003-08-22,0,1581214,0.0
2003-08-25,0,858842,0.0
2003-08-26,0,959615,0.0
2003-08-27,0,585203,0.0
2003-08-28,0,457254,0.0
2003-08-29,0,689464,0.0
2003-09-01,0,1550031,0.0
2003-09-02,0,1676163,0.0
2003-09-03,0,993572,0.0
2003-09-04,0,2263692,0.0
2003-09-05,0,727917,0.0
2003-09-08,0,538188,0.0
2003-09-09,0,819949,0.0
2003-09-15,0,420479,0.0
2003-09-16,0,547024,0.0
2003-09-17,0,1458100,0.0
2003-09-18,0,570305,0.0
2003-09-19,0,551462,0.0
2003-09-22,0,892402,0.0
2003-09-23,0,548717,0.0
2003-09-24,0,480987,0.0
2003-09-25,0,447991,0.0
2003-09-26,0,331789,0.0
2003-09-29,0,497940,0.0
2003-09-30,0,342470,0.0
2003-10-01,0,525180,0.0
2003-10-02,0,663068,0.0
2003-10-06,0,396953,0.0
2003-10-07,0,278492,0.0
2003-10-08,0,381067,0.0
2003-10-09,0,274988,0.0
2003-10-10,0,381363,0.0
2003-10-13,0,745901,0.0
2003-10-14,0,2501906,0.0
2003-10-15,0,683703,0.0
2003-10-16,0,643543,0.0
2003-10-17,0,524638,0.0
2003-10-20,0,636366,0.0
2003-10-21,0,1205890,0.0
2003-10-22,0,1104103,0.0
2003-10-23,0,694654,0.0
2003-10-24,0,419075,0.0
2003-10-27,0,300380,0.0
2003-10-28,0,503212,0.0
2003-10-29,0,786410,0.0
2003-10-30,0,438864,0.0
2003-10-31,0,658741,0.0
2003-11-03,0,373788,0.0
2003-11-04,0,499696,0.0
2003-11-05,0,381650,0.0
2003-11-06,0,585021,0.0
2003-11-07,0,5215555,0.0
2003-11-10,0,1243180,0.0
2003-11-11,0,776768,0.0
2003-11-12,0,844214,0.0
2003-11-13,0,735876,0.0
2003-11-14,0,575857,0.0
2003-11-17,0,461967,0.0
2003-11-18,0,1065323,0.0
2003-11-19,0,668662,0.0
2003-11-20,0,459285,0.0
2003-11-21,0,353991,0.0
2003-11-24,0,659197,0.0
2003-11-25,0,410936,0.0
2003-11-26,0,523814,0.0
2003-11-27,0,351675,0.0
2003-11-28,0,1048967,0.0
2003-12-01,0,2900494,0.0
2003-12-02,0,2753512,0.0
2003-12-03,0,2617667,0.0
2003-12-04,0,1174202,0.0
2003-12-05,0,977810,0.0
2003-12-08,0,829105,0.0
2003-12-09,0,1421997,0.0
2003-12-10,0,640835,0.0
2003-12-11,0,837505,0.0
2003-12-12,0,884805,0.0
2003-12-15,0,1145734,0.0
2003-12-16,0,893113,0.0
2003-12-17,0,676090,0.0
2003-12-18,0,800417,0.0
2003-12-19,0,983112,0.0
2003-12-22,0,727804,0.0
2003-12-23,0,662102,0.0
2003-12-24,0,681365,0.0
2003-12-26,0,728185,0.0
2003-12-29,0,439339,0.0
2003-12-30,0,805141,0.0
2004-01-02,0,1019021,0.0
2004-01-05,0,2463705,0.0
2004-01-06,0,1220846,0.0
2004-01-07,0,898026,0.0
2004-01-08,0,2014403,0.0
2004-01-09,0,1937253,0.0
2004-01-12,0,1113662,0.0
2004-01-13,0,2051343,0.0
2004-01-14,0,1170660,0.0
2004-01-15,0,1065537,0.0
2004-01-16,0,951908,0.0
2004-01-19,5724,690008,0.83
2004-01-20,260789,742570,35.12
2004-01-26,165458,1211850,13.65
2004-01-27,0,563536,0.0
2004-01-28,0,813147,0.0
2004-01-29,0,673617,0.0
2004-01-30,0,551184,0.0
2004-02-02,0,1368065,0.0
2004-02-03,0,686259,0.0
2004-02-04,0,538679,0.0
2004-02-05,0,657179,0.0
2004-02-06,0,911351,0.0
2004-02-09,0,557289,0.0
2004-02-10,0,664375,0.0
2004-02-11,0,519396,0.0
2004-02-12,0,828336,0.0
2004-02-13,0,1176666,0.0
2004-02-16,0,1785575,0.0
2004-02-17,0,1116884,0.0
2004-02-18,0,895988,0.0
2004-02-19,0,1230787,0.0
2004-02-20,0,645572,0.0
2004-02-23,0,534284,0.0
2004-02-24,0,593257,0.0
2004-02-25,0,453415,0.0
2004-02-26,0,545518,0.0
2004-02-27,0,355439,0.0
2004-03-02,0,647014,0.0
2004-03-03,0,396915,0.0
2004-03-04,0,712188,0.0
